Date,SPX Index,HSI Index,AAXJ US Equity,USGG2YR Index,USGG10YR Index,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDKRW Curncy,USDTWD Curncy,USDPHP Curncy,USDIDR Curncy,USDINR Curncy,USDMYR Curncy,USDSGD Curncy,USDTHB Curncy,CLA Comdty,XAU Curncy
7/20/2020,3251.84,25263,74.82,0.1529,0.6447,1.13,1.2622,106.93,12/30/1899,1197.75,29.377,49.375,14580,74.845,4.252,1.391,31.645,46.42,1798.7
7/21/2020,3257.3,24705.33,75.39,0.1509,0.6184,1.1344,1.2555,107.29,12/30/1899,1195.1,29.385,49.334,14610,74.8,4.2595,1.3905,31.693,46.65,1802.76
7/22/2020,3276.02,24603.26,74.76,0.157,0.6233,1.14,1.2553,107.24,12/30/1899,1197.4,29.41,49.254,14535,74.85,4.263,1.392,31.698,46.56,1809.36
7/23/2020,3235.66,24772.76,74.42,0.155,0.6299,1.1412,1.2587,106.94,12/30/1899,1201.45,29.403,49.198,14535,74.8125,4.252,1.3893,31.445,46.48,1810.29
7/24/2020,3215.63,24883.14,74.18,0.145,0.6168,1.1384,1.2553,107.27,12/30/1899,1196.15,29.455,49.199,14543,75.01,4.2533,1.3925,31.44,47.14,1797.16
7/27/2020,3239.41,24710.59,75.17,0.1451,0.6266,1.1428,1.2568,107.02,12/30/1899,1197.05,29.474,49.153,14600,75.045,4.243,1.3902,31.177,47.39,1810.42
7/28/2020,3218.44,24595.35,74.58,0.1472,0.6102,1.1448,1.2661,107.27,12/30/1899,1193.1,29.425,49.09,14630,74.9425,4.2393,1.3889,31.225,47.28,1817.77
7/29/2020,3258.44,24458.13,75.82,0.1411,0.6004,1.1527,1.2731,106.8,12/30/1899,1194.4,29.426,49.101,14625,74.9275,4.2205,1.383,31.09,47.45,1841.91
7/30/2020,3246.22,24946.63,75.17,0.1492,0.5971,1.157,1.2734,107.15,12/30/1899,1191.15,29.437,49.074,14550,74.935,4.219,1.3856,30.995,46.59,1871.41
7/31/2020,3271.12,25102.54,74.84,0.1513,0.5774,1.1596,1.2741,106.86,12/30/1899,1193.35,29.452,49.055,14585,74.9012,4.1908,1.386,31.115,47.02,1887.44
8/3/2020,3294.61,24930.58,75.4,0.1473,0.5888,1.1656,1.2794,106.14,12/30/1899,1194.05,29.462,49.044,14625,74.775,4.1895,1.3824,31.153,47.85,1902.02
8/4/2020,3306.51,24531.62,76.57,0.1514,0.6151,1.1752,1.2882,105.37,12/30/1899,1188.75,29.47,49.017,14648,74.8275,4.1882,1.3787,31.135,47.82,1942.24
8/5/2020,3327.77,24377.43,77.34,0.1387,0.579,1.1716,1.2932,105.09,12/30/1899,1183.6,29.468,48.94,14680,74.845,4.1967,1.379,31.06,47.7,1958.43
8/6/2020,3349.16,24890.68,77.59,0.1309,0.5741,1.1792,1.2997,104.92,12/30/1899,1184.75,29.468,48.938,14760,74.9037,4.194,1.3737,31.065,47.87,1970.79
8/7/2020,3351.28,25244.02,76.01,0.1172,0.5462,1.1847,1.3096,104.73,12/30/1899,1185.7,29.468,48.848,14775,74.8862,4.193,1.3722,31.135,47.52,1956.64
8/10/2020,3360.47,25230.67,76.25,0.1054,0.5282,1.1778,1.3085,105.83,12/30/1899,1185.65,29.45,48.755,14795,74.76,4.1915,1.3745,31.205,47.67,1975.86
8/11/2020,3333.69,25183.01,76.03,0.1093,0.5543,1.1762,1.3075,105.95,12/30/1899,1185.15,29.441,48.695,14845,74.82,4.1927,1.3761,31.132,47.4,1976.98
8/12/2020,3380.35,25347.34,77.2,0.1073,0.5069,1.1803,1.3071,105.72,12/30/1899,1183.3,29.452,48.616,14773,75.03,4.191,1.3732,31.225,47.85,2019.21
8/13/2020,3373.43,25367.38,76.84,0.1171,0.5477,1.1863,1.3114,105.6,12/30/1899,1184.6,29.442,48.563,14671,74.845,4.1823,1.3698,31.44,47.79,2038.12
8/14/2020,3372.85,25178.91,76.69,0.1151,0.5362,1.1877,1.3143,105.55,12/30/1899,1183.7,29.441,48.684,14649,74.3212,4.1737,1.3688,31.552,47.56,2063.54
8/17/2020,3381.99,24791.39,77.78,0.129,0.564,1.1787,1.3052,105.92,12/30/1899,1181.35,29.429,48.63,14678,74.33,4.178,1.3727,31.465,48.17,2035.55
8/18/2020,3389.78,25113.84,77.62,0.131,0.5755,1.1738,1.3073,105.96,12/30/1899,1187,29.435,48.501,14660,74.3,4.1755,1.3739,31.48,47.93,2027.34
8/19/2020,3374.85,25551.58,76.75,0.1489,0.6415,1.174,1.3048,106.49,12/30/1899,1186.3,29.425,48.523,14632,73.8163,4.1687,1.3734,31.36,48.12,1911.89
8/20/2020,3385.51,25486.22,76.36,0.1609,0.6747,1.1784,1.3034,106.91,12/30/1899,1189.15,29.435,48.63,14563,73.4025,4.1702,1.3721,31.23,48.03,1915.83
8/21/2020,3397.16,25491.79,76.94,0.1629,0.7208,1.1814,1.3067,106.93,12/30/1899,1185.1,29.425,48.507,14573,73.62,4.1725,1.3728,31.16,47.81,1953.71
8/24/2020,3431.28,25281.15,77.91,0.145,0.7094,1.1842,1.3086,106.6,12/30/1899,1186.85,29.431,48.497,14745,72.87,4.164,1.3709,31.118,48.34,1945.12
8/25/2020,3443.62,25422.06,78.87,0.1511,0.6882,1.187,1.3103,106,12/30/1899,1185,29.433,48.54,14778,73.0313,4.1435,1.3679,31.077,48.75,1985.3
8/26/2020,3478.73,25177.05,79.06,0.1431,0.6687,1.1931,1.3239,105.41,12/30/1899,1184.4,29.427,48.583,14750,73.4775,4.144,1.3646,31.22,48.73,2002.44
8/27/2020,3484.55,25184.85,78.4,0.1391,0.6801,1.1838,1.3098,106.12,12/30/1899,1187.85,29.428,48.615,14740,73.1413,4.144,1.3701,31.448,48.25,1928.98
8/28/2020,3508.01,25120.09,79.29,0.1411,0.6509,1.186,1.3214,105.8,12/30/1899,1183.1,29.422,48.668,14765,73.3475,4.1475,1.3671,31.438,48.91,1947.26
8/31/2020,3500.31,25007.6,77.76,0.1432,0.6282,1.1797,1.309,105.8,12/30/1899,1185.55,29.392,48.556,14799,73.5988,4.16,1.3717,31.375,48.42,1940.48
9/1/2020,3526.65,24695.45,79.07,0.1513,0.6542,1.1788,1.3063,105.98,12/30/1899,1188.25,29.409,48.65,14855,73.5375,4.1678,1.3707,31.305,48.68,1928.88
9/2/2020,3580.84,24589.65,79.07,0.1493,0.6835,1.1835,1.3152,106.39,12/30/1899,1189.65,29.502,48.575,14890,73.4587,4.1708,1.368,31.325,48.1,1928.18
9/3/2020,3455.06,24624.34,77.37,0.1504,0.6884,1.183,1.321,105.99,12/30/1899,1188.25,29.384,48.548,14880,73.54,4.1635,1.3656,31.333,48.51,1954.46
9/4/2020,3426.96,24468.93,77.38,0.1583,0.7522,1.1822,1.3201,106.57,12/30/1899,1186.45,29.365,48.512,14845,73.48,4.1515,1.3662,31.215,48.21,1929.54
9/8/2020,3331.84,24313.54,76,0.127,0.7211,1.1903,1.3353,105.37,12/30/1899,1189.1,29.3,48.41,14843,73.645,4.1445,1.3581,31.112,46.81,1964.83
9/9/2020,3398.96,24503.31,76.98,0.1309,0.7048,1.1936,1.337,105.91,12/30/1899,1184.9,29.231,48.377,14833,73.525,4.133,1.3603,31.2,47.2,1967.8
9/10/2020,3339.19,24640.28,75.76,0.1309,0.6689,1.1912,1.3384,105.96,12/30/1899,1186.9,29.222,48.52,14735,73.655,4.1372,1.3614,31.103,47.02,1970.18
9/11/2020,3340.97,24732.76,76.56,0.1329,0.6477,1.1855,1.335,106.18,12/30/1899,1183.6,29.085,48.388,14700,73.45,4.1155,1.3625,31.23,46.79,1942.92
9/14/2020,3383.54,24725.63,77.64,0.127,0.6347,1.1852,1.3281,106.19,12/30/1899,1178.95,29.077,48.373,14785,73.4,4.1225,1.3646,31.365,47.09,1930.91
9/15/2020,3401.2,24340.85,78.56,0.1428,0.718,1.1838,1.3279,106.24,12/30/1899,1176.05,29.103,48.467,14815,73.5862,4.1325,1.3647,31.472,47.78,1933.94
9/16/2020,3385.49,24455.41,78.4,0.1428,0.718,1.1817,1.3166,106.27,12/30/1899,1174.4,29.154,48.482,14890,73.57,4.1525,1.3662,31.632,47.59,1933.64
9/17/2020,3357.01,23950.69,77.95,0.1408,0.6788,1.1778,1.2982,106.03,12/30/1899,1160.45,29.288,48.568,14873,73.905,4.171,1.3708,31.59,47.68,1932.03
9/18/2020,3319.47,23716.85,77.62,0.1468,0.7001,1.1803,1.3002,106.18,12/30/1899,1158,29.208,48.47,14900,73.6125,4.1705,1.3664,31.733,47.44,1946.84
9/21/2020,3281.06,23742.51,77.14,0.1389,0.6772,1.1815,1.2805,106.13,12/30/1899,1165.05,29.151,48.5,14895,73.785,4.175,1.3699,31.628,46.47,1946.09
9/22/2020,3315.57,23311.07,76.48,0.127,0.6658,1.1846,1.2796,106.16,12/30/1899,1164.35,29.076,48.505,14880,73.8587,4.158,1.3678,31.68,46.59,1940.55
9/23/2020,3236.92,23235.42,75.58,0.137,0.6723,1.1866,1.2846,105.73,12/30/1899,1172.75,29.039,48.487,14835,73.7637,4.1565,1.3644,31.577,46.56,1956.86
9/24/2020,3246.59,23476.05,74.86,0.139,0.6789,1.1847,1.2889,105.44,12/30/1899,1172.5,28.937,48.448,14865,73.1463,4.151,1.361,31.6,46.77,1954.15
9/25/2020,3298.46,23275.53,74.95,0.137,0.6969,1.1816,1.2967,104.95,12/30/1899,1173.5,28.86,48.477,14800,73.2875,4.1635,1.3586,31.415,46.49,1959.26
9/28/2020,3351.6,23459.05,76.06,0.135,0.6887,1.1848,1.2973,104.74,12/30/1899,1169.6,28.848,48.405,14735,73.4612,4.153,1.357,31.19,46.48,1944.44
9/29/2020,3335.47,23767.78,75.96,0.1391,0.6937,1.184,1.2917,104.57,12/30/1899,1163.4,28.831,48.393,14710,73.3275,4.1535,1.3599,31.23,45.4,1950.86
9/30/2020,3363,23980.65,77.17,0.1371,0.6658,1.1771,1.2817,104.65,12/30/1899,1161.05,28.756,48.387,14710,73.2437,4.156,1.3622,31.18,45.81,1912.51
10/1/2020,3380.8,24242.86,78.05,0.1351,0.6708,1.1708,1.2733,104.93,12/30/1899,1158.3,28.789,48.359,14700,73.1325,4.1533,1.3653,31.07,45.32,1900.21
10/2/2020,3348.44,24193.35,77.19,0.1387,0.6724,1.166,1.2724,105.39,12/30/1899,1153.4,28.82,48.314,14700,73.2738,4.1347,1.3723,31.185,44.37,1863.34
10/5/2020,3408.63,24119.13,78.06,0.1328,0.6659,1.1672,1.2747,105.41,12/30/1899,1147,28.947,48.44,14725,73.355,4.1482,1.376,31.17,45.56,1868.07
10/6/2020,3360.95,24649.68,78.18,0.1289,0.6544,1.1631,1.2746,105.58,12/30/1899,1147.1,28.86,48.533,14718,73.3038,4.141,1.3776,31.228,45.99,1861.58
10/7/2020,3419.45,24667.09,79.29,0.125,0.6528,1.1666,1.2834,105.5,12/30/1899,1146.9,28.83,48.635,14690,73.38,4.148,1.373,31.177,45.28,1881.48
10/8/2020,3446.83,24158.54,79.65,0.123,0.6495,1.1744,1.2863,105.66,12/30/1899,1143.25,28.81,48.678,14698,73.345,4.1535,1.3688,31.202,45.54,1898.07
10/9/2020,3477.13,24386.79,80.12,0.127,0.684,1.1721,1.292,105.48,12/30/1899,1147.4,28.768,48.63,14708,73.3675,4.1505,1.3654,31.278,44.81,1885.82
10/12/2020,3534.22,24542.26,80.93,0.127,0.6774,1.1748,1.2891,105.53,12/30/1899,1142,28.769,48.604,14658,73.4713,4.1418,1.3635,31.24,44.52,1906.01
10/13/2020,3511.93,24569.54,80.67,0.1289,0.7005,1.1716,1.2935,105.29,12/30/1899,1139.35,28.774,48.62,14633,73.5925,4.151,1.3638,31.272,44.71,1899.84
10/14/2020,3488.67,24754.42,80.08,0.1447,0.7817,1.1783,1.2979,105.75,12/30/1899,1131.65,28.753,48.59,14660,73.5387,4.1432,1.3607,31.278,45.04,1913.53
10/15/2020,3483.34,24786.13,79.3,0.1467,0.7353,1.1734,1.2881,105.63,12/30/1899,1132.9,28.728,48.596,14660,73.605,4.1445,1.3629,31.25,45.4,1878.18
10/16/2020,3483.81,24918.78,79.64,0.1507,0.7868,1.1763,1.2919,105.98,12/30/1899,1132.85,28.748,48.486,14650,73.8475,4.1567,1.3597,31.188,45.3,1887.42
10/19/2020,3426.92,24787.19,79.49,0.1508,0.7852,1.1759,1.2938,106.03,12/30/1899,1127.85,28.755,48.397,14625,73.715,4.1628,1.3582,31.237,45.23,1893.82
10/20/2020,3443.12,24708.8,80.18,0.1529,0.7737,1.1826,1.3036,105.62,12/30/1899,1125.45,28.77,48.381,14640,73.8725,4.1675,1.3548,31.173,45.63,1930.4
10/21/2020,3435.56,24586.6,80.47,0.1529,0.7737,1.1813,1.3064,105.33,12/30/1899,1130.6,28.895,48.38,14585,74.11,4.1545,1.3572,31.158,44.72,1922.77
10/22/2020,3453.49,24107.42,80.32,0.139,0.7272,1.1746,1.2937,105.48,12/30/1899,1131.45,28.763,48.39,14565,74.4375,4.1558,1.3602,31.053,45.05,1891.36
10/23/2020,3465.39,24460.01,80.79,0.139,0.7256,1.1746,1.3012,105.17,12/30/1899,1135.15,28.817,48.405,14380,74.4063,4.1573,1.3573,31.135,44.51,1901.52
10/26/2020,3400.97,24939.73,79.89,0.139,0.7322,1.1708,1.2909,105.45,12/30/1899,1133.7,28.7,48.412,14210,74.7588,4.158,1.3599,30.88,43.83,1908.71
10/27/2020,3390.68,24886.14,80.45,0.1431,0.7456,1.1718,1.2915,105.4,12/30/1899,1134.15,28.696,48.39,14065,74.3887,4.1645,1.3582,30.59,44.32,1899.29
10/28/2020,3271.03,25695.92,78.76,0.1451,0.769,1.1769,1.2948,105.43,12/30/1899,1137.65,28.665,48.315,14058,74.195,4.1475,1.3578,30.585,43.32,1904.08
10/29/2020,3310.11,25712.97,79.65,0.1431,0.7857,1.1822,1.2948,105.5,12/30/1899,1128.3,28.687,48.234,14085,74.1462,4.1293,1.3574,30.43,42.56,1906.95
10/30/2020,3269.96,26016.17,78.6,0.1472,0.8226,1.1861,1.3149,104.59,12/30/1899,1120.5,28.672,48.14,14170,74.18,4.1085,1.3544,30.27,43.02,1924.33
11/2/2020,3310.24,26301.48,79.74,0.1533,0.8562,1.1818,1.3083,104.86,12/30/1899,1113.3,28.69,48.273,14170,74.3725,4.1198,1.3569,30.28,44.09,1904.11
11/3/2020,3369.16,26226.98,79.92,0.1554,0.8429,1.186,1.3039,104.71,12/30/1899,1115.1,28.836,48.26,14110,74.6463,4.1325,1.3579,30.215,43.88,1902.05
11/4/2020,3443.44,26169.38,82.58,0.1494,0.801,1.181,1.3024,104.84,12/30/1899,1109.95,28.655,48.21,14055,74.6087,4.1305,1.3614,30.237,44.6,1902.08
11/5/2020,3510.45,26156.86,83.69,0.1453,0.7676,1.1796,1.3044,104.42,12/30/1899,1114.9,28.66,48.217,14070,74.46,4.1228,1.3606,30.16,44.34,1907.99
11/6/2020,3509.44,26381.67,83.81,0.1466,0.771,1.1746,1.2983,104.32,12/30/1899,1115.65,28.629,48.247,14155,74.1925,4.115,1.3653,30.305,43.66,1877.19
11/9/2020,3550.5,26415.09,84.21,0.1466,0.823,1.1674,1.293,104.61,12/30/1899,1109,28.662,48.23,14165,74.27,4.1045,1.3671,30.4,44.97,1867.59
11/10/2020,3545.53,26544.29,83.2,0.1525,0.8737,1.1647,1.2947,104.66,12/30/1899,1106.55,28.671,48.315,14149,74.1462,4.0872,1.3664,30.323,44.79,1878.81
11/11/2020,3572.66,26356.97,83.72,0.1545,0.8434,1.1641,1.2917,104.72,12/30/1899,1103.9,28.661,48.222,14155,74.0988,4.098,1.3654,30.28,45.29,1895.48
11/12/2020,3537.01,26451.54,83.27,0.1663,0.8993,1.1715,1.3059,104.49,12/30/1899,1115.25,28.676,48.206,14144,74.0013,4.0925,1.3605,30.345,44.96,1909.17
11/13/2020,3585.15,26486.2,84.33,0.1447,0.7629,1.1726,1.2988,104.52,12/30/1899,1114.15,28.663,48.147,14100,73.9187,4.0907,1.3584,30.345,44.35,1902.92
11/16/2020,3626.91,26588.2,85.32,0.1447,0.7629,1.1826,1.3148,103.49,12/30/1899,1110.4,28.66,48.134,14090,73.89,4.0863,1.3504,30.278,44.61,1949.66
11/17/2020,3609.53,26669.75,85.18,0.1527,0.8185,1.1874,1.3156,103.35,12/30/1899,1112,28.658,48.1,14120,74.04,4.0872,1.3486,30.288,44.52,1951.35
11/18/2020,3567.79,26819.45,84.97,0.1706,0.9235,1.1813,1.3166,105.38,12/30/1899,1108.6,28.663,48.08,14130,73.6675,4.068,1.3478,30.26,44.76,1863.04
11/19/2020,3581.87,26894.68,85.09,0.1807,0.9595,1.1815,1.3272,105.3,12/30/1899,1104.1,28.676,48.051,14125,73.8025,4.0685,1.3487,30.253,44.39,1877.32
11/20/2020,3557.54,26341.49,85.77,0.1807,0.9753,1.1777,1.3222,105.43,12/30/1899,1103.4,28.633,48.05,14140,73.9263,4.0738,1.3494,30.247,44.42,1865.73
11/23/2020,3577.59,26567.68,85.9,0.1768,0.8815,1.1806,1.3118,105.13,12/30/1899,1106.4,28.535,48.045,14105,73.7962,4.0785,1.3494,30.193,44.54,1876.83
11/24/2020,3635.41,26532.58,86.99,0.179,0.8963,1.1834,1.3189,104.63,12/30/1899,1106.15,28.388,48.035,14105,73.9025,4.0775,1.3479,30.145,44.51,1889.2
11/25/2020,3629.65,26728.5,86.31,0.1771,0.9061,1.1852,1.3199,104.58,12/30/1899,1100.6,28.396,48.08,14110,73.5225,4.0728,1.3454,30.03,45.39,1888.95
11/27/2020,3638.35,26835.92,87.28,0.1692,0.857,1.1862,1.3246,104.19,12/30/1899,1096.9,28.382,48.053,14105,73.565,4.062,1.3428,30.028,45.24,1880.38
11/30/2020,3621.63,26506.85,84.96,0.1732,0.8701,1.1853,1.3273,103.82,12/30/1899,1082.05,28.505,48.071,14080,73.6662,4.0715,1.3422,30.068,45.03,1872.24
12/1/2020,3662.45,26304.56,86.2,0.1612,0.8293,1.1875,1.3261,103.74,12/30/1899,1081.9,28.497,48.073,14095,73.65,4.0718,1.3447,30.053,43.98,1866.54
12/2/2020,3669.01,26502.84,86.33,0.1573,0.8243,1.1857,1.3275,103.86,12/30/1899,1085.4,28.303,48.048,14120,73.5575,4.0625,1.3435,30.02,43.63,1870.99
12/3/2020,3666.72,26410.59,87.19,0.1594,0.8537,1.1841,1.3321,104.52,12/30/1899,1084.4,28.296,48.063,14125,73.64,4.0595,1.3448,29.845,42.76,1837.86
12/4/2020,3699.12,26505.87,88.06,0.1602,0.8799,1.1892,1.3357,104.44,12/30/1899,1087.4,28.3,48.066,14108,73.5875,4.0495,1.3424,29.825,43.42,1807.59
12/7/2020,3691.96,26389.52,87.88,0.1583,0.8816,1.1917,1.338,104.46,12/30/1899,1090.1,28.3,48.048,14110,73.585,4.056,1.3402,30.06,43.56,1807.56
12/8/2020,3702.25,26207.29,87.94,0.1583,0.8816,1.1913,1.3358,104.26,12/30/1899,1091.6,28.3,48.079,14130,73.5694,4.0525,1.3388,30.205,43.74,1815.8
12/9/2020,3672.82,26460.29,87.26,0.1524,0.8373,1.1963,1.3311,104.09,12/30/1899,1093.2,28.305,48.076,14205,73.7838,4.0505,1.3383,30.22,43.81,1787.79
12/10/2020,3668.1,26678.38,88.11,0.1485,0.8389,1.1927,1.3323,104.31,12/30/1899,1093.95,28.327,48.101,14200,73.8488,4.0338,1.3416,30.01,43.96,1776.95
12/11/2020,3663.46,26498.6,87.51,0.1662,0.926,1.2071,1.342,104.33,12/30/1899,1093.2,28.346,48.067,14155,73.7637,4.0398,1.338,30.087,43.72,1815.24
12/14/2020,3647.49,26306.68,86.47,0.1584,0.936,1.2115,1.3365,104.42,12/30/1899,1099.55,28.346,48.055,14130,73.5475,4.0512,1.3391,30.165,44.1,1831.28
12/15/2020,3694.62,26119.25,87.23,0.1486,0.9063,1.2144,1.345,103.84,12/30/1899,1102.9,28.324,48.027,14050,73.5038,4.061,1.3345,30.037,44.58,1841.08
12/16/2020,3701.17,26343.1,87.51,0.1507,0.9659,1.2121,1.3441,104.17,12/30/1899,1107.5,28.327,48.019,13895,73.435,4.0635,1.3358,29.95,44.65,1838.86
12/17/2020,3722.48,26386.56,88.07,0.1408,0.9228,1.2109,1.338,104.05,12/30/1899,1107.6,28.317,48.067,13915,73.305,4.0605,1.3366,29.888,45.24,1862.73
12/18/2020,3709.41,26314.63,87.85,0.1508,0.9179,1.2104,1.3355,104.16,12/30/1899,1102.9,28.51,48.04,13895,73.065,4.0485,1.3375,29.938,45.36,1870.56
12/21/2020,3694.92,26568.49,86.91,0.1488,0.9361,1.2081,1.3399,104.23,12/30/1899,1096.65,28.303,48.07,13910,73.1325,4.0483,1.3378,29.882,44.81,1839.55
12/22/2020,3687.26,27147.11,86.24,0.1369,0.9063,1.2138,1.3295,104.24,12/30/1899,1092.15,28.304,48.081,14020,73.0212,4.0365,1.3354,30.003,44.36,1836.57
12/23/2020,3690.01,27231.13,87.17,0.115,0.8964,1.2112,1.3224,104.04,12/30/1899,1086.35,28.252,48.095,14125,73.18,4.0203,1.3368,30.065,45.11,1839.85
12/24/2020,3703.06,27472.81,86.76,0.115,0.8931,1.2144,1.3324,104.05,12/30/1899,1081.9,28.19,48.051,14130,73.1125,4.0055,1.3352,30.12,45.27,1827.35
12/28/2020,3735.36,27649.86,86.95,0.113,0.908,1.2151,1.346,103.67,12/30/1899,1087.6,28.188,48.065,14060,73.3225,4.0162,1.3327,30.11,44.78,1853.64
12/29/2020,3727.04,27692.3,88.16,0.115,0.9163,1.22,1.3509,103.47,12/30/1899,1085.7,28.197,48.067,14059,73.245,4.0095,1.3292,30.052,45,1864.8
12/30/2020,3732.04,27548.52,89.7,0.121,0.9329,1.2268,1.3585,103.11,12/30/1899,1087,28.22,48.065,14020,73.385,4.0375,1.326,29.987,44.97,1885.42
12/31/2020,3756.07,27878.22,89.61,0.121,0.9462,1.2257,1.3523,103.3,12/30/1899,1089.7,28.239,48.069,14070,73.2538,4.0293,1.3275,30.03,44.86,1881.35
1/4/2021,3700.65,27908.22,90.43,0.121,0.9346,1.2244,1.3464,103.32,12/30/1899,1097.2,28.238,48.077,14065,73.15,4.053,1.3325,30.11,44.6,1876.89
1/5/2021,3726.86,28276.75,92.65,0.1129,0.9164,1.2163,1.3361,103.64,12/30/1899,1099.95,28.198,48.058,14035,73.0462,4.0565,1.3359,30.035,44.67,1860.84
1/6/2021,3748.14,28235.6,91.64,0.1169,0.943,1.2187,1.3493,103.57,12/30/1899,1095.25,28.214,48.05,14000,73.0663,4.043,1.3316,29.983,44.34,1872.89
1/7/2021,3803.79,28496.86,92.56,0.1189,0.9231,1.2187,1.3558,103.65,12/30/1899,1098.05,28.235,48.088,14035,73.2825,4.0365,1.3289,29.93,44.83,1883.46
1/8/2021,3824.68,28573.86,95.14,0.1189,0.9231,1.2193,1.356,103.43,12/30/1899,1099.45,28.242,48.069,14023,73.1725,4.037,1.3296,29.987,45.24,1873.69
1/11/2021,3799.61,28862.77,94.02,0.1189,0.9231,1.2216,1.3452,103.81,12/30/1899,1103.95,28.227,48.079,14065,73.0275,4.052,1.3298,29.993,45.57,1878.18
1/12/2021,3801.19,29642.28,94.68,0.125,0.9364,1.2249,1.3503,103.58,12/30/1899,1102.9,28.206,48.083,14050,72.9975,4.0503,1.3273,29.987,45.83,1894.39
1/13/2021,3809.84,29962.47,95.06,0.1211,0.9231,1.2298,1.3625,103.19,12/30/1899,1100.2,28.172,48.113,14078,72.975,4.0435,1.3234,29.975,46.4,1898.36
1/14/2021,3795.54,29927.76,95.83,0.1211,0.9132,1.2216,1.367,103.25,12/30/1899,1098.25,28.173,48.077,14030,72.9475,4.029,1.3221,30.038,46.47,1898.67
1/15/2021,3768.25,29447.85,94.73,0.1211,0.9132,1.2215,1.3672,103.2,12/30/1899,1103.15,28.191,48.067,14023,72.9238,4.0433,1.3219,29.935,46.39,1942.9
1/19/2021,3798.91,30159.01,96.57,0.1132,0.9132,1.2248,1.3571,103.13,12/30/1899,1100.8,28.201,48.053,14025,73.0412,4.0448,1.3206,29.972,46.32,1950.01
1/20/2021,3851.85,29391.26,98.57,0.1211,0.9549,1.2298,1.3627,102.72,12/30/1899,1106.45,28.165,48.018,14005,72.9538,4.0477,1.3176,29.985,46.17,1918.61
1/21/2021,3853.07,29297.53,99,0.1369,1.0355,1.2327,1.3608,103.04,12/30/1899,1104.4,28.222,48.078,14015,73.0275,4.046,1.3179,30.035,46.09,1913.95
1/22/2021,3841.47,28550.77,98.14,0.1369,1.0795,1.2272,1.3568,103.81,12/30/1899,1119.65,28.205,48.073,14030,72.9688,4.04,1.3246,30.05,45.69,1849.01
1/25/2021,3855.36,28283.71,99.19,0.1329,1.1153,1.2218,1.3568,103.94,12/30/1899,1118.75,28.178,48.048,14003,72.975,4.046,1.3255,30.077,46.03,1843.89
1/26/2021,3849.62,28892.86,98.18,0.1449,1.146,1.2151,1.3518,104.26,12/30/1899,1116.2,28.18,48.049,13995,72.9612,4.0515,1.3309,30.028,45.95,1854.77
1/27/2021,3750.77,29248.7,95.32,0.1449,1.1291,1.2207,1.3664,103.76,12/30/1899,1117.45,28.154,48.037,13983,72.9275,4.06,1.3233,29.955,46.38,1845.51
1/28/2021,3787.38,29307.46,95.89,0.143,1.0832,1.2157,1.3639,103.89,12/30/1899,1114.9,28.159,48.045,13973,72.965,4.0697,1.3271,29.92,46.11,1846.53
1/29/2021,3714.24,29113.5,93.52,0.139,1.1292,1.2155,1.3689,103.8,12/30/1899,1118.55,28.177,47.934,13910,72.8775,4.0665,1.3255,29.87,46.02,1828.45
2/1/2021,3773.86,29288.68,96.28,0.133,1.0835,1.2082,1.359,103.85,12/30/1899,1123.8,28.19,48.225,13930,72.845,4.0465,1.3297,29.888,46.5,1841.26
2/2/2021,3826.31,29319.47,97.5,0.133,1.0835,1.2077,1.3587,103.69,12/30/1899,1119.65,28.18,48.385,14020,72.86,4.0445,1.3313,29.872,46.77,1840.28
2/3/2021,3830.17,29476.19,98.11,0.131,1.0886,1.2129,1.363,103.9,12/30/1899,1116.55,28.16,48.497,14025,72.755,4.0413,1.3294,29.985,46.65,1871.84
2/4/2021,3871.74,30038.72,98,0.127,1.0802,1.2106,1.3654,103.54,12/30/1899,1106.85,28.13,48.453,14065,72.69,4.0342,1.3248,30.013,46.77,1870.02
2/5/2021,3886.83,30173.57,98.73,0.1189,1.1058,1.2164,1.3733,103.5,12/30/1899,1101.5,28.142,48.695,14118,72.6975,4.0282,1.3228,29.99,46.94,1855.61
2/8/2021,3915.59,30746.66,99.02,0.1209,1.0855,1.2171,1.3686,103.78,12/30/1899,1100.05,28.119,48.65,14093,72.7487,4.0375,1.3286,30.04,47.54,1855.93
2/9/2021,3911.23,31084.94,100.08,0.1149,1.0295,1.2139,1.3675,103.75,12/30/1899,1107.6,28.093,48.612,14085,72.6537,4.0425,1.3278,30.028,47.75,1850.92
2/10/2021,3909.88,30595.27,100.37,0.1211,1.0347,1.216,1.3736,103.62,12/30/1899,1107.65,28.068,48.565,14083,72.4962,4.0422,1.3247,30.042,47.99,1843.98
2/11/2021,3916.38,30644.73,101.69,0.1191,1.0161,1.2111,1.3687,104.11,12/30/1899,1105.85,28.016,48.592,14235,72.47,4.044,1.329,30.132,47.91,1843.17
2/12/2021,3934.83,30319.83,101.7,0.1172,1.0449,1.2122,1.3721,104.24,12/30/1899,1110.2,28.091,48.558,14255,72.3425,4.043,1.3292,30.24,48.2,1847.65
2/16/2021,3932.59,30632.64,101.83,0.1093,1.0655,1.2136,1.3708,104.68,12/30/1899,1110.5,28.096,48.49,14325,72.4263,4.0417,1.329,30.287,48.51,1860.78
